point_idx,sim_idx,parcelle,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,N_lixi,DeltaCorg,Yield
6466,64,beauce_5_sa_066,2.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,93.11988495389612,-42.87661535646954,137.14676417986334,268.2702222871077,281.5,351.0548715689639,84.70264084696026,89.019224343793,62.60327012297027,94.34516585964003,55.0,55.0,19.71,-571.19,4.14
6467,64,beauce_5_sa_067,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,93.63368775530974,-24.0,296.57029588636715,248.3280123564331,246.47330920516015,331.36531707467736,23.045045578097564,55.0,65.7493242466714,55.0,67.57826396555657,34.875015991546036,32.84,-640.46,4.56
6468,64,beauce_5_sa_068,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,95.90142929099925,-24.0,203.9931681230405,281.08026187226676,281.5,368.27478511692146,67.06144344147584,44.6874965389729,37.733557680606545,72.09664786146269,55.0,55.0,28.04,-627.87,4.32
6469,64,beauce_5_sa_069,3.0,1.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,92.00799501700212,-4.440583344691987,266.2854200834961,246.20537638743969,320.77359977482126,365.2023573136189,32.86862509071014,55.0,89.3303564950632,24.526324658820016,11.273650424473216,55.0,26.64,-628.2,4.37
6470,64,beauce_5_sa_070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.72033320200215,-24.0,214.5,266.5,281.5,366.3328423043926,55.0,55.0,55.0,55.0,55.0,55.0,24.27,-596.29,4.03
6471,64,beauce_5_sa_071,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,101.99878658836788,-27.09997165050913,214.5,266.5,281.5,383.7209875325781,55.0,55.0,55.0,55.0,55.0,55.0,27.04,-595.29,3.99
6472,64,beauce_5_sa_072,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,66.25273843966379,-26.527386263588557,153.6545588239735,288.6073157358382,281.5,323.69314109217254,68.79949898898421,55.0,20.90442178638881,24.076301647909418,55.0,55.0,21.46,-603.93,4.29
6473,64,beauce_5_sa_073,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67.35099587091739,-43.370075715371435,265.98582762737124,266.5,281.5,329.7462206989748,10.490588911126675,23.34585799691508,55.0,55.0,55.0,55.0,19.57,-559.83,4.12
6474,64,beauce_5_sa_074,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,97.4034409540948,-24.0,205.3755981388776,224.70635585154324,306.6910643189151,357.23905592281085,95.45128616788874,55.0,51.539175741339406,55.0,22.936460296853543,55.0,26.95,-622.42,4.3
6475,64,beauce_5_sa_075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.77698331103647,-24.0,214.5,266.5,281.5,371.7976096117725,55.0,55.0,55.0,55.0,55.0,55.0,29.15,-616.04,4.14
6476,64,beauce_5_sa_076,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,84.214981700531,-22.111244297527406,214.5,266.5,281.5,342.37238192133265,55.0,55.0,55.0,55.0,55.0,55.0,22.91,-597.81,4.33
6477,64,beauce_5_sa_077,3.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,54.96218692746662,-24.0,122.65168632344324,233.65691254277584,278.3444832155371,356.76571056367794,57.74183380475938,55.0,81.87618951853898,33.407340144926124,74.19433055609505,55.0,22.56,-603.95,4.03
6478,64,beauce_5_sa_078,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,104.8594962732283,-24.0,131.5833912180888,291.8484458597941,319.9691684921408,360.9724174044943,38.6561035213894,55.0,13.00149568576602,55.0,11.496716452255262,55.0,29.42,-617.65,4.22
6479,64,beauce_5_sa_079,2.0,1.0,1.0,2.0,0.0,3.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,105.7520139490834,-23.160587247448987,321.7473594193283,290.00223285915206,281.5,352.73159259240725,86.05029613816532,55.0,40.74645067764486,47.33640990396778,55.0,55.0,24.92,-620.49,4.48
6480,64,beauce_5_sa_080,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.28272840881576,-24.0,191.6485933589956,266.5,281.5,360.0313071714857,61.36684688315662,55.0,55.0,55.0,55.0,55.0,26.93,-627.14,4.34
6481,64,beauce_5_sa_081,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.87387810227352,-26.65848643465912,214.5,266.5,281.5,370.6759980615491,55.0,55.0,55.0,55.0,55.0,55.0,24.59,-609.9,4.29
6482,64,beauce_5_sa_082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.58824535130084,-24.0,214.5,266.5,281.5,360.67452007892865,55.0,55.0,55.0,55.0,55.0,55.0,26.52,-629.26,4.34
6483,64,beauce_5_sa_083,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,79.86750805714891,-33.972478486388795,147.16124818293943,266.5,281.5,365.0358516247728,56.29419197924291,55.0,55.0,55.0,55.0,55.0,21.34,-574.2,4.07
6484,64,beauce_5_sa_084,2.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,58.54821157233776,-24.0,307.4396060827744,275.43438833085224,281.5,380.0139281189944,11.278466682235086,87.37970266105636,80.90808356036075,79.01529961235408,55.0,55.0,28.81,-613.12,3.9
6485,64,beauce_5_sa_085,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.06870198957782,-24.0,225.0203186952857,285.67155572546596,281.5,346.97382455926885,27.448995814054953,55.0,87.06594138681069,55.0,55.0,55.0,25.89,-625.86,4.41
6486,64,beauce_5_sa_086,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,62.49837822897469,-28.815864521880485,272.2417407713723,266.5,281.5,337.81220255192886,80.9826937324209,55.0,55.0,55.0,55.0,55.0,19.32,-569.21,4.04
6487,64,beauce_5_sa_087,2.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.01359340261587,-16.193712330101842,223.54026341292973,245.96520331075777,281.5,339.3747914872585,62.05006903935112,55.0,26.06273492917078,55.0,55.0,55.0,20.87,-599.54,4.01
6488,64,beauce_5_sa_088,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.34336153304274,-24.0,204.63349688890443,266.5,281.5,371.7969439467314,49.34169465586911,94.467515849216,55.0,55.0,55.0,55.0,25.93,-607.44,3.82
6489,64,beauce_5_sa_089,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.24880655292266,-24.156029924327857,252.3765805460907,266.5,281.5,332.6943331320389,82.02956722608569,11.80039417830235,55.0,55.0,55.0,55.0,20.91,-603.53,4.39
6490,64,beauce_5_sa_090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.819561832948565,-24.0,214.5,266.5,281.5,374.4788268862426,55.0,55.0,55.0,55.0,55.0,55.0,27.36,-608.22,3.7
6491,64,beauce_5_sa_091,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91.97942684466966,-26.048742917621325,174.81956155283223,266.5,281.5,352.6762210829609,22.04461904953245,55.0,55.0,55.0,55.0,55.0,22.42,-604.04,4.34
6492,64,beauce_5_sa_092,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,99.75752147994145,-24.0,246.68141935691517,214.19118785417845,281.5,369.3406378837908,27.334782014152665,55.0,35.081952628171095,16.392373800034225,55.0,55.0,28.28,-618.76,4.17
6493,64,beauce_5_sa_093,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.446601154095305,-24.0,306.7313747761664,266.5,281.5,331.9069958261873,20.561372733562788,55.0,55.0,55.0,55.0,55.0,20.47,-604.25,4.02
6494,64,beauce_5_sa_094,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.90205681925636,-11.429427180191666,267.4262571346924,266.5,281.5,380.66392067166146,35.39135638310693,55.08765042336864,55.0,55.0,55.0,55.0,26.66,-607.76,4.08
6495,64,beauce_5_sa_095,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,73.62984933370451,-24.40092292710105,283.59937891572963,298.8721636913798,281.5,375.69167787217583,50.31613124182414,32.93801153505596,90.02270595553226,55.0,55.0,55.0,23.41,-589.91,3.99
6496,64,beauce_5_sa_096,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,88.31807482937164,-20.602397255003652,214.5,266.5,281.5,358.8039041212418,55.0,55.0,55.0,55.0,55.0,55.0,23.13,-612.18,4.4
6497,64,beauce_5_sa_097,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.113067065784456,-28.787335663172815,214.5,266.5,281.5,332.65921005077433,55.0,55.0,55.0,55.0,55.0,55.0,12.41,-586.48,4.11
6498,64,beauce_5_sa_098,2.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,75.29362571576142,-10.842696341522725,170.13345383760134,297.49379317762055,281.5,381.3942279226955,76.48299158999055,40.47315473808804,75.29500346239408,55.0,55.0,55.0,26.54,-609.96,4.07
6499,64,beauce_5_sa_099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.18004805068624,-24.0,214.5,266.5,281.5,359.69130407070566,55.0,55.0,55.0,55.0,55.0,55.0,25.8,-625.7,4.36
6500,65,beauce_5_sa_000,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.43322110872525,-24.0,268.6862842318201,274.9702793941128,281.5,326.1101786979525,32.373928090187334,82.56750793650468,98.11646122662113,55.0,55.0,55.0,21.38,-610.04,4.19
6501,65,beauce_5_sa_001,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,62.15319051635101,-24.0,144.6285249439958,266.5,281.5,345.81754744883,55.75172300335431,24.186747648929597,55.0,55.0,55.0,55.0,22.43,-599.26,4.16
6502,65,beauce_5_sa_002,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,61.27310204653181,-31.602255547907298,138.78914384570254,305.3068019047029,281.5,375.1743792482651,42.74777351460725,55.0,88.0029259632873,67.90360142892783,55.0,55.0,21.92,-577.6,3.83
6503,65,beauce_5_sa_003,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,90.29573630068276,-41.64968971436584,214.5,266.5,281.5,345.91441620190795,55.0,55.0,55.0,55.0,55.0,55.0,19.67,-572.94,4.18
6504,65,beauce_5_sa_004,3.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,82.92188831245537,-24.0,109.13909179647062,213.65827024226704,309.67915362730315,382.00122601884294,29.719679370345307,55.0,69.43467233985203,70.9206687522027,33.4253750919886,55.0,28.59,-626.9,4.2
6505,65,beauce_5_sa_005,2.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,52.68347990863965,-4.0038164528219795,260.63412610708383,221.26831803729536,281.5,357.4668224576035,24.612977473780266,39.486935650008974,42.060073144953826,14.627097157033315,55.0,55.0,22.9,-623.46,4.03
6506,65,beauce_5_sa_006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.7372461159201,-24.0,214.5,266.5,281.5,345.65542401138475,55.0,55.0,55.0,55.0,55.0,55.0,22.81,-608.88,4.33
6507,65,beauce_5_sa_007,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.45218714591326,-24.0,253.07245045289335,266.5,281.5,371.8328484902925,39.64827452805386,55.0,55.0,55.0,55.0,55.0,26.81,-614.95,4.01
6508,65,beauce_5_sa_008,3.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,80.67542625456937,-21.0379670497684,232.27667081086813,251.32657373288157,252.1724141043568,342.2867145117821,21.788018209745857,52.43471969908718,50.658821631006965,55.0,52.11645851989789,87.9697925426948,22.55,-601.6,4.29
6509,65,beauce_5_sa_009,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.53741924372396,-24.0,172.0394406676897,266.5,281.5,359.00610501717466,82.49546354241842,55.0,55.0,55.0,55.0,55.0,26.67,-628.97,4.34
6510,65,beauce_5_sa_010,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,49.68594685388696,-24.0,254.72621168561125,287.9823951748216,242.85603210775983,376.321943856708,48.71535025590843,55.0,37.43121689437946,42.750719689114355,21.359290483444333,42.93935173784284,28.33,-608.73,3.66
6511,65,beauce_5_sa_011,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.72854792424428,-34.71480201101576,304.8380639166405,228.38449562692432,281.5,375.221129919908,60.52058976542172,55.0,90.77387761977798,55.0,55.0,55.0,23.19,-572.36,4.0
6512,65,beauce_5_sa_012,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.34789533566567,-26.576872564455336,214.5,266.5,281.5,342.886238372449,55.0,55.0,55.0,55.0,55.0,55.0,20.55,-584.98,4.08
6513,65,beauce_5_sa_013,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,68.34575438742687,-24.0,249.90770773720584,214.29554335822283,319.48228908860085,337.0721285694875,16.705142165960854,39.52420283912609,57.961877353450305,55.0,39.85167963340082,69.47385044102207,21.89,-600.19,4.3
6514,65,beauce_5_sa_014,2.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,56.19048528643201,-18.619510940719355,304.604346693927,287.1068585814156,281.5,382.8193813216144,48.872965905435535,55.80698832444447,73.25722710639906,36.54522863244462,55.0,55.0,27.61,-597.31,3.73
6515,65,beauce_5_sa_015,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,78.96756530875265,-24.0,126.17608534314569,259.0873025150205,309.3627052927186,346.4191451327775,57.92264743139985,81.17851651137887,39.10962721837835,55.0,89.58713855057759,88.35659160797229,24.39,-624.64,4.49
6516,65,beauce_5_sa_016,3.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,79.49777364647196,-24.0,256.73301675218556,278.610049287056,253.212692150802,358.2978223619741,56.34166235639284,59.731995444541184,39.71790653383864,24.8932907948817,84.94459279968467,93.3914146222756,24.59,-620.48,4.41
6517,65,beauce_5_sa_017,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,71.26293332967782,-41.97068339496361,214.5,266.5,281.5,327.45921344343014,55.0,55.0,55.0,55.0,55.0,55.0,20.54,-562.89,4.16
6518,65,beauce_5_sa_018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.49471263119891,-24.0,214.5,266.5,281.5,355.27792087768984,55.0,55.0,55.0,55.0,55.0,55.0,25.25,-628.43,4.47
6519,65,beauce_5_sa_019,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.08033896221016,-24.0,172.9566421584534,266.5,281.5,377.95077883460704,57.98642041181994,55.0,55.0,55.0,55.0,55.0,28.08,-636.01,4.27
6520,65,beauce_5_sa_020,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.13582166144437,-24.0,223.36331684093963,266.5,281.5,356.5235713508106,53.116121633881654,55.0,55.0,55.0,55.0,55.0,22.92,-602.19,4.23
6521,65,beauce_5_sa_021,3.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,98.04037759028697,-24.0,180.64546907872443,274.42356390069455,240.45110789845336,345.7391451711486,82.39756293620616,79.22150491137023,56.86086260662259,81.46600109726577,86.26494789904508,47.85176103831892,27.46,-622.26,4.34
6522,65,beauce_5_sa_022,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80.25626131273535,-7.68361071131514,188.1506677737014,266.5,281.5,335.11503302318573,36.57952632394668,90.6104150094914,55.0,55.0,55.0,55.0,24.12,-624.13,4.61
6523,65,beauce_5_sa_023,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,48.37697660958453,-8.117851392816462,158.68203301809712,242.94536269443313,281.5,380.4186768478328,35.20303406223637,55.0,63.428423994768295,43.45318881296088,55.0,55.0,30.4,-631.47,3.61
6524,65,beauce_5_sa_024,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,88.34316271047803,-9.133868274157244,239.4224250927373,291.24535240658133,281.5,366.1939772029733,49.03332380703758,30.321034142433312,46.88341630990333,55.0,55.0,55.0,25.99,-629.59,4.46
6525,65,beauce_5_sa_025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.3272627037076,-24.0,214.5,266.5,281.5,325.5424640991728,55.0,55.0,55.0,55.0,55.0,55.0,34.93,-643.47,4.49
6526,65,beauce_5_sa_026,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.41933675359559,-5.031488582028274,214.5,266.5,281.5,346.12239656543363,55.0,55.0,55.0,55.0,55.0,55.0,23.16,-618.19,4.41
6527,65,beauce_5_sa_027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.83333080605895,-24.0,214.5,266.5,281.5,344.09272108126646,55.0,55.0,55.0,55.0,55.0,55.0,27.33,-622.6,4.39
6528,65,beauce_5_sa_028,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,94.76973552487544,-24.0,271.79556444715627,225.56796429203888,282.3474393503725,325.6040573357876,60.99939828131243,70.87771774263837,25.36728570677468,18.418579020113576,24.00581627916842,55.0,35.72,-643.77,4.43
6529,65,beauce_5_sa_029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.86429355878317,-24.0,214.5,266.5,281.5,373.1129450847685,55.0,55.0,55.0,55.0,55.0,55.0,27.93,-636.43,4.37
6530,65,beauce_5_sa_030,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,55.657620853586174,-7.554891777602542,166.57584967938024,301.1569250765115,269.9745570981593,378.32814436260526,66.53851549722819,55.0,80.96178901998434,55.0,44.85918074057764,55.0,27.52,-630.09,3.93
6531,65,beauce_5_sa_031,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.62785449574284,-42.83311990068645,164.41559808963055,215.67413882427851,281.5,383.0320986260925,45.075963888187864,55.0,97.17664691871904,55.0,55.0,55.0,14.62,-591.14,4.13
6532,65,beauce_5_sa_032,2.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,45.31225461577378,-24.0,233.65775755052277,307.53629872459703,281.5,383.71094841616,50.638210505996305,56.75016143690323,64.47216279538483,49.357398354299995,55.0,55.0,33.03,-634.26,3.53
6533,65,beauce_5_sa_033,3.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,102.24024921947944,-12.647115881457928,229.14566109294225,212.43528954283033,276.41505606404843,327.4574760488957,39.99088699804139,93.16244330520216,38.27898874300923,55.0,77.8491707079822,79.29928221704367,35.08,-641.68,4.44
6534,65,beauce_5_sa_034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.12534506740317,-24.0,214.5,266.5,281.5,329.70638000919087,55.0,55.0,55.0,55.0,55.0,55.0,23.95,-631.65,4.72
6535,65,beauce_5_sa_035,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,67.33443268860364,-24.0,117.64323012482812,236.12114446504452,277.6157029002803,348.8913518186345,78.59314311034152,42.52133468949569,89.26675668864205,55.0,66.4784914726857,21.978435907630477,22.58,-598.26,4.18
6536,65,beauce_5_sa_036,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.60925052472572,-24.0,142.77368306993213,297.43841404586067,281.5,379.2398235878693,74.54034895064322,17.728392879192228,78.93393077785714,55.0,55.0,55.0,28.04,-621.01,4.13
6537,65,beauce_5_sa_037,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,76.97525257322317,-16.19574569061936,285.6527728366816,297.2835084869153,281.5,368.4187101050091,54.30412692783642,59.552627799865135,31.18079194660347,55.0,55.0,55.0,24.21,-606.9,4.22
6538,65,beauce_5_sa_038,3.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,97.14789613840269,-26.533062413887688,154.4262145812535,210.65113576685843,292.673507230267,374.1566696126534,79.59505661387577,55.0,29.97765437233615,48.5394527586087,86.10842462835437,55.0,24.45,-592.99,4.12
6539,65,beauce_5_sa_039,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,60.084357136412,-29.48945430648707,128.00959091603036,214.73304804313528,297.0736612799654,350.88303644501445,33.24915195904043,91.42326414300452,63.86271607576158,55.0,36.38256762555308,73.44781282609192,20.18,-578.83,4.01
6540,65,beauce_5_sa_040,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,92.27778998664598,-24.0,160.7111832366899,230.1294049886487,298.2519950050367,330.04458018231776,57.46418379813524,33.254811955317635,19.033175933529897,17.473896098455697,65.01148740078514,89.81873490778666,33.28,-640.02,4.54
6541,65,beauce_5_sa_041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.20621216510408,-24.0,214.5,266.5,281.5,374.99112934851655,55.0,55.0,55.0,55.0,55.0,55.0,24.97,-602.87,3.92
6542,65,beauce_5_sa_042,2.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,67.43565591163843,-8.299748007994488,198.97185436453128,248.9733490580087,281.5,346.9798162243954,24.72661771660576,21.65633611839504,31.686343901834423,55.0,55.0,55.0,23.01,-616.68,4.26
6543,65,beauce_5_sa_043,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.43627452063704,-4.706718639607274,214.5,266.5,281.5,364.76890164838426,55.0,55.0,55.0,55.0,55.0,55.0,23.89,-610.72,4.04
6544,65,beauce_5_sa_044,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,90.665629374422,-24.0,180.36266192342808,226.31547042039105,310.28020061419744,349.7960941385738,99.9280614230942,55.0,95.55775229693556,55.0,71.82021946163216,55.0,26.31,-626.48,4.4
6545,65,beauce_5_sa_045,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,55.91631792802431,-24.0,111.4094556811672,307.4523871636397,281.5,362.4040319393949,79.39400316517364,55.0,98.29356940702328,51.99479457890074,55.0,55.0,23.61,-607.79,4.0
6546,65,beauce_5_sa_046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.15944348018337,-24.0,197.01273055778515,266.5,281.5,373.305434466452,93.24809275052756,55.0,55.0,55.0,55.0,55.0,25.88,-598.73,4.0
6547,65,beauce_5_sa_047,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.8473573211918,-34.23111821071499,159.33061878576746,266.5,281.5,337.13877510222045,88.79979354858382,52.55810036648591,55.0,55.0,55.0,55.0,19.51,-566.91,4.09
6548,65,beauce_5_sa_048,2.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,91.94681908869416,-24.0,315.63098328949036,302.7191974100141,281.5,383.32759898385666,48.495501351824075,55.0,45.828627866075536,76.25659013820639,55.0,55.0,29.25,-631.02,4.17
6549,65,beauce_5_sa_049,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.2304256087124,-24.0,301.66447738627653,266.5,281.5,353.9322802461344,64.56194284693247,50.64946268086383,55.0,55.0,55.0,55.0,26.17,-626.53,4.37
6550,65,beauce_5_sa_050,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,73.90006820532301,-24.0,291.18676284879746,291.62028419455487,272.1235908883844,364.757988138576,38.27542012219804,55.0,64.04118778175484,59.67021838733963,66.95842298570912,55.0,24.59,-610.71,4.26
6551,65,beauce_5_sa_051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0217017541273,-24.0,214.5,266.5,281.5,328.47058200388966,55.0,55.0,55.0,55.0,55.0,55.0,35.27,-640.21,4.41
6552,65,beauce_5_sa_052,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,57.588913025444505,-6.609901783531811,163.96851402315653,302.4401743911679,281.5,367.555157099696,93.58636818673824,55.0,33.809288069228494,96.10636094408754,55.0,55.0,24.46,-615.54,3.99
